NAME	TITLE	SCORE	
HSPBAP1	HSPB1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16389]	0.3910916	
IFIT3	interferon induced protein with tetratricopeptide repeats 3 [Source:HGNC Symbol;Acc:HGNC:5411]	0.39107025	
HLA-DMB	major histocompatibility complex, class II, DM beta [Source:HGNC Symbol;Acc:HGNC:4935]	0.39104053	
TRAM1L1	translocation associated membrane protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:28371]	0.39057857	
NRBP2	nuclear receptor binding protein 2 [Source:HGNC Symbol;Acc:HGNC:19339]	0.39057326	
ELMOD1	ELMO domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25334]	0.39049613	
MLXIPL	MLX interacting protein like [Source:HGNC Symbol;Acc:HGNC:12744]	0.39048713	
TSC22D1	TSC22 domain family member 1 [Source:HGNC Symbol;Acc:HGNC:16826]	0.39033893	
PPP1R32	protein phosphatase 1 regulatory subunit 32 [Source:HGNC Symbol;Acc:HGNC:28869]	0.39023125	
BTBD16	BTB domain containing 16 [Source:HGNC Symbol;Acc:HGNC:26340]	0.3899278	
HIF1A	hypoxia inducible factor 1 subunit alpha [Source:HGNC Symbol;Acc:HGNC:4910]	0.38979992	
ZNF765	zinc finger protein 765 [Source:HGNC Symbol;Acc:HGNC:25092]	0.38968122	
GPR153	G protein-coupled receptor 153 [Source:HGNC Symbol;Acc:HGNC:23618]	0.38956863	
PNMA8B	PNMA family member 8B [Source:HGNC Symbol;Acc:HGNC:29206]	0.38955212	
NINL	ninein like [Source:HGNC Symbol;Acc:HGNC:29163]	0.3894796	
PEDS1-UBE2V1	PEDS1-UBE2V1 readthrough [Source:HGNC Symbol;Acc:HGNC:33521]	0.38944477	
DHRSX	dehydrogenase/reductase X-linked [Source:HGNC Symbol;Acc:HGNC:18399]	0.38929513	
LMNTD2	lamin tail domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28561]	0.38920563	
TMEM225B	transmembrane protein 225B [Source:HGNC Symbol;Acc:HGNC:53075]	0.38898605	
CNTNAP3B	contactin associated protein family member 3B [Source:HGNC Symbol;Acc:HGNC:32035]	0.38895047	
MAK	male germ cell associated kinase [Source:HGNC Symbol;Acc:HGNC:6816]	0.38890994	
SCAND2P	SCAN domain containing 2 pseudogene [Source:HGNC Symbol;Acc:HGNC:10567]	0.38858873	
ATF3	activating transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:785]	0.3880742	
MPL	MPL proto-oncogene, thrombopoietin receptor [Source:HGNC Symbol;Acc:HGNC:7217]	0.3880667	
CDH13	cadherin 13 [Source:HGNC Symbol;Acc:HGNC:1753]	0.3880638	
WDR35	WD repeat domain 35 [Source:HGNC Symbol;Acc:HGNC:29250]	0.38795674	
TRIM66	tripartite motif containing 66 [Source:HGNC Symbol;Acc:HGNC:29005]	0.38776362	
TBX4	T-box transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11603]	0.38756824	
RASD1	ras related dexamethasone induced 1 [Source:HGNC Symbol;Acc:HGNC:15828]	0.3874509	
DNAH6	dynein axonemal heavy chain 6 [Source:HGNC Symbol;Acc:HGNC:2951]	0.3874202	
ARHGAP29	Rho GTPase activating protein 29 [Source:HGNC Symbol;Acc:HGNC:30207]	0.38733888	
DNAJC18	DnaJ heat shock protein family (Hsp40) member C18 [Source:HGNC Symbol;Acc:HGNC:28429]	0.38718206	
L3MBTL4	L3MBTL histone methyl-lysine binding protein 4 [Source:HGNC Symbol;Acc:HGNC:26677]	0.38713855	
FMNL2	formin like 2 [Source:HGNC Symbol;Acc:HGNC:18267]	0.38666505	
TAS2R3	taste 2 receptor member 3 [Source:HGNC Symbol;Acc:HGNC:14910]	0.3866322	
FBXL7	F-box and leucine rich repeat protein 7 [Source:HGNC Symbol;Acc:HGNC:13604]	0.38656995	
RPL7P46	ribosomal protein L7 pseudogene 46 [Source:HGNC Symbol;Acc:HGNC:36706]	0.38653415	
MEDAG	mesenteric estrogen dependent adipogenesis [Source:HGNC Symbol;Acc:HGNC:25926]	0.38644373	
KLHDC1	kelch domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19836]	0.38638154	
GRAP	GRB2 related adaptor protein [Source:HGNC Symbol;Acc:HGNC:4562]	0.386094	
BCAT2	branched chain amino acid transaminase 2 [Source:HGNC Symbol;Acc:HGNC:977]	0.38600618	
ZNF846	zinc finger protein 846 [Source:HGNC Symbol;Acc:HGNC:27260]	0.38595566	
SLFN5	schlafen family member 5 [Source:HGNC Symbol;Acc:HGNC:28286]	0.38565746	
ATP6V1A	ATPase H+ transporting V1 subunit A [Source:HGNC Symbol;Acc:HGNC:851]	0.3856159	
THTPA	thiamine triphosphatase [Source:HGNC Symbol;Acc:HGNC:18987]	0.38545138	
PCDHA2	protocadherin alpha 2 [Source:HGNC Symbol;Acc:HGNC:8668]	0.3853758	
PNPLA5	patatin like phospholipase domain containing 5 [Source:HGNC Symbol;Acc:HGNC:24888]	0.3852559	
TTC33	tetratricopeptide repeat domain 33 [Source:HGNC Symbol;Acc:HGNC:29959]	0.38500687	
ZNF460	zinc finger protein 460 [Source:HGNC Symbol;Acc:HGNC:21628]	0.38467348	
CLCC1	chloride channel CLIC like 1 [Source:HGNC Symbol;Acc:HGNC:29675]	0.38466844	
RPL39	ribosomal protein L39 [Source:HGNC Symbol;Acc:HGNC:10350]	0.38462582	
MGST1	microsomal glutathione S-transferase 1 [Source:HGNC Symbol;Acc:HGNC:7061]	0.38450783	
ZBTB4	zinc finger and BTB domain containing 4 [Source:HGNC Symbol;Acc:HGNC:23847]	0.3844739	
LAD1	ladinin 1 [Source:HGNC Symbol;Acc:HGNC:6472]	0.38428506	
TENM2	teneurin transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:29943]	0.38425225	
TMC5	transmembrane channel like 5 [Source:HGNC Symbol;Acc:HGNC:22999]	0.3842079	
DAAM1	dishevelled associated activator of morphogenesis 1 [Source:HGNC Symbol;Acc:HGNC:18142]	0.38410166	
PCDHB2	protocadherin beta 2 [Source:HGNC Symbol;Acc:HGNC:8687]	0.38400063	
ZNF562	zinc finger protein 562 [Source:HGNC Symbol;Acc:HGNC:25950]	0.38399684	
RDH12	retinol dehydrogenase 12 [Source:HGNC Symbol;Acc:HGNC:19977]	0.38386807	
CBX6	chromobox 6 [Source:HGNC Symbol;Acc:HGNC:1556]	0.38363427	
LDAH	lipid droplet associated hydrolase [Source:HGNC Symbol;Acc:HGNC:26145]	0.38360056	
SLC35D2	solute carrier family 35 member D2 [Source:HGNC Symbol;Acc:HGNC:20799]	0.38342616	
MPP2	MAGUK p55 scaffold protein 2 [Source:HGNC Symbol;Acc:HGNC:7220]	0.38337067	
SPTAN1	spectrin alpha, non-erythrocytic 1 [Source:HGNC Symbol;Acc:HGNC:11273]	0.38330725	
OR7E7P	olfactory receptor family 7 subfamily E member 7 pseudogene [Source:HGNC Symbol;Acc:HGNC:8457]	0.38324767	
FBXW10B	F-box and WD repeat domain containing 10B [Source:HGNC Symbol;Acc:HGNC:14379]	0.38311714	
MYO1F	myosin IF [Source:HGNC Symbol;Acc:HGNC:7600]	0.38302702	
EPCAM	epithelial cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:11529]	0.38297185	
WASF1	WASP family member 1 [Source:HGNC Symbol;Acc:HGNC:12732]	0.38292155	
RND3	Rho family GTPase 3 [Source:HGNC Symbol;Acc:HGNC:671]	0.3828035	
DTX2P1	DTX2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:42352]	0.3827407	
CCDC91	coiled-coil domain containing 91 [Source:HGNC Symbol;Acc:HGNC:24855]	0.382533	
ZNF584	zinc finger protein 584 [Source:HGNC Symbol;Acc:HGNC:27318]	0.3821812	
SMAP1	small ArfGAP 1 [Source:HGNC Symbol;Acc:HGNC:19651]	0.38216388	
DNAJB2	DnaJ heat shock protein family (Hsp40) member B2 [Source:HGNC Symbol;Acc:HGNC:5228]	0.38212076	
ZBTB43	zinc finger and BTB domain containing 43 [Source:HGNC Symbol;Acc:HGNC:17908]	0.38189182	
VGLL3	vestigial like family member 3 [Source:HGNC Symbol;Acc:HGNC:24327]	0.38157788	
CHMP2A	charged multivesicular body protein 2A [Source:HGNC Symbol;Acc:HGNC:30216]	0.38153738	
CYCSP24	CYCS pseudogene 24 [Source:HGNC Symbol;Acc:HGNC:24398]	0.3815068	
PCDHGA6	protocadherin gamma subfamily A, 6 [Source:HGNC Symbol;Acc:HGNC:8704]	0.38137722	
PPP1R15A	protein phosphatase 1 regulatory subunit 15A [Source:HGNC Symbol;Acc:HGNC:14375]	0.38127092	
STK19	serine/threonine kinase 19 [Source:HGNC Symbol;Acc:HGNC:11398]	0.38125458	
TBXAS1	thromboxane A synthase 1 [Source:HGNC Symbol;Acc:HGNC:11609]	0.38119486	
CPLX1	complexin 1 [Source:HGNC Symbol;Acc:HGNC:2309]	0.38108894	
PPP1R13B	protein phosphatase 1 regulatory subunit 13B [Source:HGNC Symbol;Acc:HGNC:14950]	0.38104647	
COL28A1	collagen type XXVIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:22442]	0.38091618	
FSTL3	follistatin like 3 [Source:HGNC Symbol;Acc:HGNC:3973]	0.38088956	
MYCBP2	MYC binding protein 2 [Source:HGNC Symbol;Acc:HGNC:23386]	0.38087526	
PCDHGB6	protocadherin gamma subfamily B, 6 [Source:HGNC Symbol;Acc:HGNC:8713]	0.38081697	
ZNF317	zinc finger protein 317 [Source:HGNC Symbol;Acc:HGNC:13507]	0.3807165	
BCL11B	BAF chromatin remodeling complex subunit BCL11B [Source:HGNC Symbol;Acc:HGNC:13222]	0.38070682	
SLC19A3	solute carrier family 19 member 3 [Source:HGNC Symbol;Acc:HGNC:16266]	0.38066757	
KIF1C	kinesin family member 1C [Source:HGNC Symbol;Acc:HGNC:6317]	0.3805759	
GTF2IRD2B	GTF2I repeat domain containing 2B [Source:HGNC Symbol;Acc:HGNC:33125]	0.3805022	
OR7E156P	olfactory receptor family 7 subfamily E member 156 pseudogene [Source:HGNC Symbol;Acc:HGNC:31311]	0.38044754	
TUBE1	tubulin epsilon 1 [Source:HGNC Symbol;Acc:HGNC:20775]	0.3804128	
TAC3	tachykinin precursor 3 [Source:HGNC Symbol;Acc:HGNC:11521]	0.38018346	
IPP	intracisternal A particle-promoted polypeptide [Source:HGNC Symbol;Acc:HGNC:6108]	0.3801658	
TTC17	tetratricopeptide repeat domain 17 [Source:HGNC Symbol;Acc:HGNC:25596]	0.380023	
HIGD2B	HIG1 hypoxia inducible domain family member 2B [Source:HGNC Symbol;Acc:HGNC:26984]	0.3797747	
TP53BP2	tumor protein p53 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:12000]	0.37975478	
SIRPAP1	signal regulatory protein alpha pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:9663]	0.3797217	
MSL3P1	MSL complex subunit 3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:17837]	0.37961906	
RPS7P3	ribosomal protein S7 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:36518]	0.3795723	
NLRX1	NLR family member X1 [Source:HGNC Symbol;Acc:HGNC:29890]	0.379465	
SNX3	sorting nexin 3 [Source:HGNC Symbol;Acc:HGNC:11174]	0.37930077	
STAC3	SH3 and cysteine rich domain 3 [Source:HGNC Symbol;Acc:HGNC:28423]	0.3790173	
KCNJ1	potassium inwardly rectifying channel subfamily J member 1 [Source:HGNC Symbol;Acc:HGNC:6255]	0.3788782	
ZFP42	ZFP42 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:30949]	0.37885082	
CACNB3	calcium voltage-gated channel auxiliary subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:1403]	0.3787047	
DCAF16	DDB1 and CUL4 associated factor 16 [Source:HGNC Symbol;Acc:HGNC:25987]	0.37859365	
CASTOR1	cytosolic arginine sensor for mTORC1 subunit 1 [Source:HGNC Symbol;Acc:HGNC:34423]	0.3783597	
SLC44A1	solute carrier family 44 member 1 [Source:HGNC Symbol;Acc:HGNC:18798]	0.37833223	
PHF11	PHD finger protein 11 [Source:HGNC Symbol;Acc:HGNC:17024]	0.37828234	
DTX1	deltex E3 ubiquitin ligase 1 [Source:HGNC Symbol;Acc:HGNC:3060]	0.37827164	
IAH1	isoamyl acetate hydrolyzing esterase 1 (putative) [Source:HGNC Symbol;Acc:HGNC:27696]	0.37825063	
SH3PXD2B	SH3 and PX domains 2B [Source:HGNC Symbol;Acc:HGNC:29242]	0.37822974	
ZNF182	zinc finger protein 182 [Source:HGNC Symbol;Acc:HGNC:13001]	0.37817246	
PTPRG	protein tyrosine phosphatase receptor type G [Source:HGNC Symbol;Acc:HGNC:9671]	0.37810823	
ALOX15P1	arachidonate 15-lipoxygenase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:13742]	0.3781009	
TTC14	tetratricopeptide repeat domain 14 [Source:HGNC Symbol;Acc:HGNC:24697]	0.37780625	
COLCA2	colorectal cancer associated 2 [Source:HGNC Symbol;Acc:HGNC:26978]	0.37780347	
RPL39P5	ribosomal protein L39 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:26015]	0.37775367	
GALNS	galactosamine (N-acetyl)-6-sulfatase [Source:HGNC Symbol;Acc:HGNC:4122]	0.37764922	
SERF1B	small EDRK-rich factor 1B [Source:HGNC Symbol;Acc:HGNC:10756]	0.3775642	
GRIA4	glutamate ionotropic receptor AMPA type subunit 4 [Source:HGNC Symbol;Acc:HGNC:4574]	0.37750036	
FKBP9P1	FKBP prolyl isomerase 9 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23568]	0.37740782	
FRG1CP	FSHD region gene 1 family member C, pseudogene [Source:HGNC Symbol;Acc:HGNC:51762]	0.37740195	
CYTH4	cytohesin 4 [Source:HGNC Symbol;Acc:HGNC:9505]	0.37732884	
CCDC81	coiled-coil domain containing 81 [Source:HGNC Symbol;Acc:HGNC:26281]	0.3771479	
CEMIP	cell migration inducing hyaluronidase 1 [Source:HGNC Symbol;Acc:HGNC:29213]	0.37663895	
GPR4	G protein-coupled receptor 4 [Source:HGNC Symbol;Acc:HGNC:4497]	0.37654716	
PABPC1	poly(A) binding protein cytoplasmic 1 [Source:HGNC Symbol;Acc:HGNC:8554]	0.37640783	
TBX1	T-box transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:11592]	0.37629166	
SEC14L5	SEC14 like lipid binding 5 [Source:HGNC Symbol;Acc:HGNC:29032]	0.376271	
GSK3B	glycogen synthase kinase 3 beta [Source:HGNC Symbol;Acc:HGNC:4617]	0.37623665	
CCZ1	CCZ1 homolog, vacuolar protein trafficking and biogenesis associated [Source:HGNC Symbol;Acc:HGNC:21691]	0.37621605	
MORN5	MORN repeat containing 5 [Source:HGNC Symbol;Acc:HGNC:17841]	0.37613612	
NKAPL	NFKB activating protein like [Source:HGNC Symbol;Acc:HGNC:21584]	0.3760864	
SH3BGR	SH3 domain binding glutamate rich protein [Source:HGNC Symbol;Acc:HGNC:10822]	0.37604094	
CLCN3P1	chloride voltage-gated channel 3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49775]	0.37602982	
NUDT17	nudix hydrolase 17 [Source:HGNC Symbol;Acc:HGNC:26618]	0.3758686	
CCL26	C-C motif chemokine ligand 26 [Source:HGNC Symbol;Acc:HGNC:10625]	0.3758165	
SYT17	synaptotagmin 17 [Source:HGNC Symbol;Acc:HGNC:24119]	0.37581214	
GRB14	growth factor receptor bound protein 14 [Source:HGNC Symbol;Acc:HGNC:4565]	0.3755645	
ZNF383	zinc finger protein 383 [Source:HGNC Symbol;Acc:HGNC:18609]	0.3755565	
PAG1	phosphoprotein membrane anchor with glycosphingolipid microdomains 1 [Source:HGNC Symbol;Acc:HGNC:30043]	0.37539718	
ACADSB	acyl-CoA dehydrogenase short/branched chain [Source:HGNC Symbol;Acc:HGNC:91]	0.3749728	
ZNF585B	zinc finger protein 585B [Source:HGNC Symbol;Acc:HGNC:30948]	0.3748786	
ZNF211	zinc finger protein 211 [Source:HGNC Symbol;Acc:HGNC:13003]	0.37474948	
ARHGAP17	Rho GTPase activating protein 17 [Source:HGNC Symbol;Acc:HGNC:18239]	0.37457624	
ERG28	ergosterol biosynthesis 28 homolog [Source:HGNC Symbol;Acc:HGNC:1187]	0.3744295	
TMEM186	transmembrane protein 186 [Source:HGNC Symbol;Acc:HGNC:24530]	0.37437555	
NSUN5P1	NSUN5 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:19146]	0.37421846	
CACNG7	calcium voltage-gated channel auxiliary subunit gamma 7 [Source:HGNC Symbol;Acc:HGNC:13626]	0.3741384	
GDAP1L1	ganglioside induced differentiation associated protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:4213]	0.37413308	
KIF3C	kinesin family member 3C [Source:HGNC Symbol;Acc:HGNC:6321]	0.3740365	
GNAO1	G protein subunit alpha o1 [Source:HGNC Symbol;Acc:HGNC:4389]	0.37403467	
DENND4C	DENN domain containing 4C [Source:HGNC Symbol;Acc:HGNC:26079]	0.37392017	
SMDT1	single-pass membrane protein with aspartate rich tail 1 [Source:HGNC Symbol;Acc:HGNC:25055]	0.37391895	
IGSF5	immunoglobulin superfamily member 5 [Source:HGNC Symbol;Acc:HGNC:5952]	0.3737084	
ZNF652	zinc finger protein 652 [Source:HGNC Symbol;Acc:HGNC:29147]	0.37362328	
VEGFA	vascular endothelial growth factor A [Source:HGNC Symbol;Acc:HGNC:12680]	0.37355578	
WDR64	WD repeat domain 64 [Source:HGNC Symbol;Acc:HGNC:26570]	0.37353876	
ISM1	isthmin 1 [Source:HGNC Symbol;Acc:HGNC:16213]	0.37293863	
GRK1	G protein-coupled receptor kinase 1 [Source:HGNC Symbol;Acc:HGNC:10013]	0.37288317	
KLF3	Kruppel like factor 3 [Source:HGNC Symbol;Acc:HGNC:16516]	0.3728637	
MAP2K6	mitogen-activated protein kinase kinase 6 [Source:HGNC Symbol;Acc:HGNC:6846]	0.3728594	
ZNF641	zinc finger protein 641 [Source:HGNC Symbol;Acc:HGNC:31834]	0.37277386	
ATP1B1P1	ATPase Na+/K+ transporting subunit beta 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:809]	0.3727358	
FBXO21	F-box protein 21 [Source:HGNC Symbol;Acc:HGNC:13592]	0.37265608	
PSD3	pleckstrin and Sec7 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:19093]	0.37240535	
CALN1	calneuron 1 [Source:HGNC Symbol;Acc:HGNC:13248]	0.37231767	
IMPDH1P5	inosine monophosphate dehydrogenase 1 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:33960]	0.37217042	
RAB13	RAB13, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9762]	0.37215605	
GAP43	growth associated protein 43 [Source:HGNC Symbol;Acc:HGNC:4140]	0.3719513	
ZNF512	zinc finger protein 512 [Source:HGNC Symbol;Acc:HGNC:29380]	0.37184855	
UHRF1BP1	UHRF1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:21216]	0.37180176	
PPM1J	protein phosphatase, Mg2+/Mn2+ dependent 1J [Source:HGNC Symbol;Acc:HGNC:20785]	0.37162372	
PTGES3L-AARSD1	PTGES3L-AARSD1 readthrough [Source:HGNC Symbol;Acc:HGNC:43946]	0.37154767	
LTBP3	latent transforming growth factor beta binding protein 3 [Source:HGNC Symbol;Acc:HGNC:6716]	0.37150085	
TMEM236	transmembrane protein 236 [Source:HGNC Symbol;Acc:HGNC:23473]	0.37127572	
EPYC	epiphycan [Source:HGNC Symbol;Acc:HGNC:3053]	0.37120143	
SMG1P1	SMG1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44186]	0.37116972	
FAM83H	family with sequence similarity 83 member H [Source:HGNC Symbol;Acc:HGNC:24797]	0.3711547	
DCLK1	doublecortin like kinase 1 [Source:HGNC Symbol;Acc:HGNC:2700]	0.37085944	
UNC93B1	unc-93 homolog B1, TLR signaling regulator [Source:HGNC Symbol;Acc:HGNC:13481]	0.37053484	
ALDH6A1	aldehyde dehydrogenase 6 family member A1 [Source:HGNC Symbol;Acc:HGNC:7179]	0.37052533	
DTD2	D-aminoacyl-tRNA deacylase 2 [Source:HGNC Symbol;Acc:HGNC:20277]	0.3700616	
FGF7P6	fibroblast growth factor 7 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:27852]	0.37004972	
SDAD1P1	SDA1 domain containing 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31403]	0.3699807	
AMY2B	amylase alpha 2B [Source:HGNC Symbol;Acc:HGNC:478]	0.3699036	
TMEM134	transmembrane protein 134 [Source:HGNC Symbol;Acc:HGNC:26142]	0.36987185	
FAM229A	family with sequence similarity 229 member A [Source:HGNC Symbol;Acc:HGNC:44652]	0.36978778	
OLA1P3	OLA1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:45278]	0.36972615	
MCCC1	methylcrotonyl-CoA carboxylase subunit 1 [Source:HGNC Symbol;Acc:HGNC:6936]	0.36969748	
GPR52	G protein-coupled receptor 52 [Source:HGNC Symbol;Acc:HGNC:4508]	0.36961305	
EXOC2	exocyst complex component 2 [Source:HGNC Symbol;Acc:HGNC:24968]	0.36960292	
CD300LG	CD300 molecule like family member g [Source:HGNC Symbol;Acc:HGNC:30455]	0.36949146	
PGR	progesterone receptor [Source:HGNC Symbol;Acc:HGNC:8910]	0.3694912	
MGAT4C	MGAT4 family member C [Source:HGNC Symbol;Acc:HGNC:30871]	0.36941698	
PON2	paraoxonase 2 [Source:HGNC Symbol;Acc:HGNC:9205]	0.36941698	
SYF2	SYF2 pre-mRNA splicing factor [Source:HGNC Symbol;Acc:HGNC:19824]	0.36927727	
PTPRA	protein tyrosine phosphatase receptor type A [Source:HGNC Symbol;Acc:HGNC:9664]	0.36921075	
IGSF8	immunoglobulin superfamily member 8 [Source:HGNC Symbol;Acc:HGNC:17813]	0.36911082	
GEM	GTP binding protein overexpressed in skeletal muscle [Source:HGNC Symbol;Acc:HGNC:4234]	0.36906907	
AKR1C7P	aldo-keto reductase family 1 member C7, pseudogene [Source:HGNC Symbol;Acc:HGNC:44681]	0.36894378	
RAI14	retinoic acid induced 14 [Source:HGNC Symbol;Acc:HGNC:14873]	0.36885473	
SARAF	store-operated calcium entry associated regulatory factor [Source:HGNC Symbol;Acc:HGNC:28789]	0.36870715	
NOS2	nitric oxide synthase 2 [Source:HGNC Symbol;Acc:HGNC:7873]	0.3685346	
RPS3AP25	RPS3A pseudogene 25 [Source:HGNC Symbol;Acc:HGNC:36801]	0.36841917	
NPEPL1	aminopeptidase like 1 [Source:HGNC Symbol;Acc:HGNC:16244]	0.3683328	
PRR29	proline rich 29 [Source:HGNC Symbol;Acc:HGNC:25673]	0.36782548	
ASNS	asparagine synthetase (glutamine-hydrolyzing) [Source:HGNC Symbol;Acc:HGNC:753]	0.36767167	
TMEM9	transmembrane protein 9 [Source:HGNC Symbol;Acc:HGNC:18823]	0.3674909	
VPS11	VPS11 core subunit of CORVET and HOPS complexes [Source:HGNC Symbol;Acc:HGNC:14583]	0.36744502	
IFT172	intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391]	0.36737522	
SYT5	synaptotagmin 5 [Source:HGNC Symbol;Acc:HGNC:11513]	0.36732635	
MSMO1	methylsterol monooxygenase 1 [Source:HGNC Symbol;Acc:HGNC:10545]	0.36731368	
CDC20P1	cell division cycle 20 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:29487]	0.3672562	
PKD1P5	polycystin 1, transient receptor potential channel interacting pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:30069]	0.3671333	
RPL23AP32	ribosomal protein L23a pseudogene 32 [Source:HGNC Symbol;Acc:HGNC:25345]	0.36709422	
FOXN3	forkhead box N3 [Source:HGNC Symbol;Acc:HGNC:1928]	0.36707076	
RIMS2	regulating synaptic membrane exocytosis 2 [Source:HGNC Symbol;Acc:HGNC:17283]	0.36705992	
DUXAP10	double homeobox A pseudogene 10 [Source:NCBI gene (formerly Entrezgene);Acc:503639]	0.36701563	
PCED1B	PC-esterase domain containing 1B [Source:HGNC Symbol;Acc:HGNC:28255]	0.36692566	
VPS39	VPS39 subunit of HOPS complex [Source:HGNC Symbol;Acc:HGNC:20593]	0.3668174	
PROC	protein C, inactivator of coagulation factors Va and VIIIa [Source:HGNC Symbol;Acc:HGNC:9451]	0.3665438	
COPZ2	COPI coat complex subunit zeta 2 [Source:HGNC Symbol;Acc:HGNC:19356]	0.36653572	
AQP9	aquaporin 9 [Source:HGNC Symbol;Acc:HGNC:643]	0.3660899	
LAPTM4B	lysosomal protein transmembrane 4 beta [Source:HGNC Symbol;Acc:HGNC:13646]	0.36596748	
ACE	angiotensin I converting enzyme [Source:HGNC Symbol;Acc:HGNC:2707]	0.365637	
IRS1	insulin receptor substrate 1 [Source:HGNC Symbol;Acc:HGNC:6125]	0.365614	
CALCOCO2	calcium binding and coiled-coil domain 2 [Source:HGNC Symbol;Acc:HGNC:29912]	0.36537656	
DCTN1	dynactin subunit 1 [Source:HGNC Symbol;Acc:HGNC:2711]	0.36533272	
EFNA5	ephrin A5 [Source:HGNC Symbol;Acc:HGNC:3225]	0.36532214	
POPDC2	popeye domain containing 2 [Source:HGNC Symbol;Acc:HGNC:17648]	0.36524296	
IMPG1	interphotoreceptor matrix proteoglycan 1 [Source:HGNC Symbol;Acc:HGNC:6055]	0.36498705	
HCN2	hyperpolarization activated cyclic nucleotide gated potassium and sodium channel 2 [Source:HGNC Symbol;Acc:HGNC:4846]	0.36492497	
CCDC13	coiled-coil domain containing 13 [Source:HGNC Symbol;Acc:HGNC:26358]	0.36460808	
MAFIP	MAFF interacting protein (pseudogene) [Source:HGNC Symbol;Acc:HGNC:31102]	0.3645748	
SDSL	serine dehydratase like [Source:HGNC Symbol;Acc:HGNC:30404]	0.36450553	
HOXC5	homeobox C5 [Source:HGNC Symbol;Acc:HGNC:5127]	0.36426863	
ANKIB1	ankyrin repeat and IBR domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22215]	0.36426428	
PWWP2B	PWWP domain containing 2B [Source:HGNC Symbol;Acc:HGNC:25150]	0.3642367	
ARHGAP4	Rho GTPase activating protein 4 [Source:HGNC Symbol;Acc:HGNC:674]	0.36418182	
LGI4	leucine rich repeat LGI family member 4 [Source:HGNC Symbol;Acc:HGNC:18712]	0.3641368	
CACNA1H	calcium voltage-gated channel subunit alpha1 H [Source:HGNC Symbol;Acc:HGNC:1395]	0.36379337	
TTC30B	tetratricopeptide repeat domain 30B [Source:HGNC Symbol;Acc:HGNC:26425]	0.36371377	
SRC	SRC proto-oncogene, non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:11283]	0.36350045	
ROM1	retinal outer segment membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:10254]	0.36315644	
SPAG16	sperm associated antigen 16 [Source:HGNC Symbol;Acc:HGNC:23225]	0.36306497	
SECISBP2L	SECIS binding protein 2 like [Source:HGNC Symbol;Acc:HGNC:28997]	0.36294073	
NUDT10	nudix hydrolase 10 [Source:HGNC Symbol;Acc:HGNC:17621]	0.36287457	
SLC5A5	solute carrier family 5 member 5 [Source:HGNC Symbol;Acc:HGNC:11040]	0.36280453	
LGALS9	galectin 9 [Source:HGNC Symbol;Acc:HGNC:6570]	0.36278862	
SUSD1	sushi domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25413]	0.36267143	
ARHGEF3	Rho guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:683]	0.3626672	
SREBF2	sterol regulatory element binding transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:11290]	0.362512	
